/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
1.816527966866831e-07,0,1.816527966866831e-07,0.6,1.816527966866831e-07,0.0003384636139228697
1.816723793153771e-07,0,1.816723793153771e-07,0.6,1.816723793153771e-07,0.0004359141949856518
1.816877569232534e-07,0,1.816877569232534e-07,0.6,1.816877569232534e-07,0.0005053041841337209
1.817054606549274e-07,0,1.817054606549274e-07,0.6,1.817054606549274e-07,0.0005609487671691418
1.817231762841091e-07,0,1.817231762841091e-07,0.6,1.817231762841091e-07,0.0005909125755024407
1.817451631370527e-07,0,1.817451631370527e-07,0.6,1.817451631370527e-07,0.000606877891295373
1.817715072614767e-07,0,1.817715072614767e-07,0.6,1.817715072614767e-07,0.0005952055993251101
1.818047947528718e-07,0,1.818047947528718e-07,0.6,1.818047947528718e-07,0.000492741733385664
1.818393815026061e-07,0,1.818393815026061e-07,0.6,1.818393815026061e-07,0.0001728422974816485
1.818722661236379e-07,0,1.818722661236379e-07,0.6,1.818722661236379e-07,-0.000580302830771296
1.819037068329917e-07,0,1.819037068329917e-07,0.6,1.819037068329917e-07,-0.002058132226438884
1.819292486900027e-07,0,1.819292486900027e-07,0.6,1.819292486900027e-07,-0.004200965166846042
1.819655569096664e-07,0,1.819655569096664e-07,0.6,1.819655569096664e-07,-0.01022771630616337
