/CK X,/CK Y,/D X,/D Y,/QD X,/QD Y
6.376021463944425e-08,0,6.376021463944425e-08,0.8,6.376021463944425e-08,1.880566924647572e-08
6.377486142760501e-08,0,6.377486142760501e-08,0.8,6.377486142760501e-08,3.466303602922057e-08
6.379421722870892e-08,0,6.379421722870892e-08,0.8,6.379421722870892e-08,4.609509868277855e-08
6.382166171123931e-08,0,6.382166171123931e-08,0.8,6.382166171123931e-08,4.934300249556452e-08
6.386523143502512e-08,0,6.386523143502512e-08,0.8,6.386523143502512e-08,4.89976167315209e-08
6.39474476231073e-08,0,6.39474476231073e-08,0.8,6.39474476231073e-08,4.918708418250629e-08
6.40527519737338e-08,0,6.40527519737338e-08,0.8,6.40527519737338e-08,4.902993554930928e-08
6.413137598686691e-08,0,6.413137598686691e-08,0.8,6.413137598686691e-08,4.917251078084566e-08
6.421e-08,0,6.421e-08,0.8,6.421e-08,4.903614090497162e-08
6.421003906250001e-08,0,6.421003906250001e-08,0.7968749999995002,6.421003906250001e-08,4.713914704441277e-08
6.421011718750001e-08,0,6.421011718750001e-08,0.790624999999063,6.421011718750001e-08,4.259935279717455e-08
6.421015625000001e-08,0,6.421015625000001e-08,0.7874999999988443,6.421015625000001e-08,4.040750168354794e-08
6.421023437500002e-08,0,6.421023437500002e-08,0.7812499999984072,6.421023437500002e-08,3.658309469024837e-08
6.421039047272754e-08,0,6.421039047272754e-08,0.7687621817966812,6.421039047272754e-08,3.453241185021825e-08
6.421063354033268e-08,0,6.421063354033268e-08,0.7493167733858545,6.421063354033268e-08,2.781165088387107e-08
6.421111967554295e-08,0,6.421111967554295e-08,0.7104259565642008,6.421111967554295e-08,1.670975755688173e-08
6.421206679706391e-08,0,6.421206679706391e-08,0.6346562348869522,6.421206679706391e-08,6.049700955337247e-09
6.42135305307499e-08,0,6.42135305307499e-08,0.5175575400078186,6.42135305307499e-08,8.677239830631415e-09
6.42153718510003e-08,0,6.42153718510003e-08,0.3702519199763371,6.42153718510003e-08,3.602313775590916e-08
6.421708423117072e-08,0,6.421708423117072e-08,0.2332615063422629,6.421708423117072e-08,5.801802787358649e-08
6.421854211558536e-08,0,6.421854211558536e-08,0.1166307531715961,6.421854211558536e-08,6.971543479402646e-08
6.421927105779268e-08,0,6.421927105779268e-08,0.05831537658573327,6.421927105779268e-08,7.233772457737928e-08
6.422e-08,0,6.422e-08,0,6.422e-08,7.859779337683664e-08
6.422007022388415e-08,0,6.422007022388415e-08,0,6.422007022388415e-08,8.859737291816582e-08
6.422010533582624e-08,0,6.422010533582624e-08,0,6.422010533582624e-08,9.050036058051396e-08
6.42201755597104e-08,0,6.42201755597104e-08,0,6.42201755597104e-08,9.384434604338468e-08
6.422031600747873e-08,0,6.422031600747873e-08,0,6.422031600747873e-08,1.023521470801952e-07
6.42204929905567e-08,0,6.42204929905567e-08,0,6.42204929905567e-08,1.104613449761602e-07
6.422084695671264e-08,0,6.422084695671264e-08,0,6.422084695671264e-08,1.261572290779903e-07
6.422155488902451e-08,0,6.422155488902451e-08,0,6.422155488902451e-08,1.446404909476098e-07
6.422297075364827e-08,0,6.422297075364827e-08,0,6.422297075364827e-08,1.515573892320886e-07
6.422472572731273e-08,0,6.422472572731273e-08,0,6.422472572731273e-08,1.344990510471097e-07
6.422692206293318e-08,0,6.422692206293318e-08,0,6.422692206293318e-08,9.707758773480047e-08
6.422926490867305e-08,0,6.422926490867305e-08,0,6.422926490867305e-08,4.475252616272601e-08
6.423115232318662e-08,0,6.423115232318662e-08,0,6.423115232318662e-08,1.121022796994519e-08
6.423316782047385e-08,0,6.423316782047385e-08,0,6.423316782047385e-08,-1.067013904551473e-08
6.423573527495747e-08,0,6.423573527495747e-08,0,6.423573527495747e-08,-1.119726251326407e-08
6.423958649929632e-08,0,6.423958649929632e-08,0,6.423958649929632e-08,1.113178883687803e-08
6.424527719969335e-08,0,6.424527719969335e-08,0,6.424527719969335e-08,2.489775986360774e-08
6.42516891534093e-08,0,6.42516891534093e-08,0,6.42516891534093e-08,7.739087057888896e-10
6.425689375202273e-08,0,6.425689375202273e-08,0,6.425689375202273e-08,-3.645299569217623e-08
6.426196356610519e-08,0,6.426196356610519e-08,0,6.426196356610519e-08,7.698606449176005e-09
6.426777744323966e-08,0,6.426777744323966e-08,0,6.426777744323966e-08,1.028168408092228e-07
6.427315618702671e-08,0,6.427315618702671e-08,0,6.427315618702671e-08,1.506286197287768e-07
6.427870613396822e-08,0,6.427870613396822e-08,0,6.427870613396822e-08,1.226227312796955e-07
6.428576588202121e-08,0,6.428576588202121e-08,0,6.428576588202121e-08,5.663001540373941e-08
6.429407258928551e-08,0,6.429407258928551e-08,0,6.429407258928551e-08,2.116744187930005e-08
6.430250663405976e-08,0,6.430250663405976e-08,0,6.430250663405976e-08,7.760254535957147e-08
6.430996429174811e-08,0,6.430996429174811e-08,0,6.430996429174811e-08,1.204317424139317e-07
6.431766517798265e-08,0,6.431766517798265e-08,0,6.431766517798265e-08,1.255221977571369e-07
6.432526848092128e-08,0,6.432526848092128e-08,0,6.432526848092128e-08,1.411237821726241e-07
6.433347294728105e-08,0,6.433347294728105e-08,0,6.433347294728105e-08,-2.875193744171346e-08
6.434339493972705e-08,0,6.434339493972705e-08,0,6.434339493972705e-08,-1.633275081238283e-07
6.435260645960445e-08,0,6.435260645960445e-08,0,6.435260645960445e-08,-6.273449175362661e-09
6.436119081337025e-08,0,6.436119081337025e-08,0,6.436119081337025e-08,1.052535988842622e-07
6.437134238002387e-08,0,6.437134238002387e-08,0,6.437134238002387e-08,7.64831862471097e-08
6.438524140894066e-08,0,6.438524140894066e-08,0,6.438524140894066e-08,7.36144388574597e-08
6.440569557376798e-08,0,6.440569557376798e-08,0,6.440569557376798e-08,4.197257961973286e-08
6.443701247302198e-08,0,6.443701247302198e-08,0,6.443701247302198e-08,5.478733308193153e-08
6.448713832302414e-08,0,6.448713832302414e-08,0,6.448713832302414e-08,4.425173954686868e-08
6.455066551433545e-08,0,6.455066551433545e-08,0,6.455066551433545e-08,5.338843459031029e-08
6.46344572103296e-08,0,6.46344572103296e-08,0,6.46344572103296e-08,4.521045578124551e-08
6.47172286051648e-08,0,6.47172286051648e-08,0,6.47172286051648e-08,5.263667103356136e-08
6.48e-08,0,6.48e-08,0,6.48e-08,4.589907538808037e-08
6.48000390625e-08,0,6.48000390625e-08,0.00312500000021861,6.48000390625e-08,4.882640127346632e-08
6.480011718750001e-08,0,6.480011718750001e-08,0.009375000000655833,6.480011718750001e-08,5.524521932492308e-08
6.480015625000001e-08,0,6.480015625000001e-08,0.01250000000087444,6.480015625000001e-08,6.082047952954033e-08
6.480023437500001e-08,0,6.480023437500001e-08,0.01875000000131167,6.480023437500001e-08,7.046513129888972e-08
6.480037056748439e-08,0,6.480037056748439e-08,0.02964539875141758,6.480037056748439e-08,8.025421218745799e-08
6.48006173485487e-08,0,6.48006173485487e-08,0.04938788389593057,6.48006173485487e-08,1.028522632671789e-07
6.480110941771759e-08,0,6.480110941771759e-08,0.08875341740743281,6.480110941771759e-08,1.274238223231047e-07
6.48020644524496e-08,0,6.48020644524496e-08,0.1651561959685222,6.48020644524496e-08,1.430706973823261e-07
6.480383833440608e-08,0,6.480383833440608e-08,0.3070667524863143,6.480383833440608e-08,1.035338072166252e-07
6.480643739013196e-08,0,6.480643739013196e-08,0.5149912105566102,6.480643739013196e-08,-2.968102656094288e-09
6.480821869506598e-08,0,6.480821869506598e-08,0.6574956052782293,6.480821869506598e-08,-4.685871225255779e-08
6.481e-08,0,6.481e-08,0.7999999999998485,6.481e-08,-6.417392077366722e-08
6.481010747139255e-08,0,6.481010747139255e-08,0.8,6.481010747139255e-08,-6.888509489734962e-08
6.481032241417766e-08,0,6.481032241417766e-08,0.8,6.481032241417766e-08,-7.920975331602038e-08
6.481042988557021e-08,0,6.481042988557021e-08,0.8,6.481042988557021e-08,-8.300400149831622e-08
6.481064482835532e-08,0,6.481064482835532e-08,0.8,6.481064482835532e-08,-8.852396653681172e-08
6.481107471392553e-08,0,6.481107471392553e-08,0.8,6.481107471392553e-08,-9.237656214183337e-08
6.481171289297039e-08,0,6.481171289297039e-08,0.8,6.481171289297039e-08,-8.391849848044624e-08
6.48129892510601e-08,0,6.48129892510601e-08,0.8,6.48129892510601e-08,-4.258296933527128e-08
6.481359578015626e-08,0,6.481359578015626e-08,0.8,6.481359578015626e-08,-1.55932668886872e-08
6.481480883834856e-08,0,6.481480883834856e-08,0.8,6.481480883834856e-08,3.598676546816032e-08
6.481723495473318e-08,0,6.481723495473318e-08,0.8,6.481723495473318e-08,1.08215834593479e-07
6.482166460987943e-08,0,6.482166460987943e-08,0.8,6.482166460987943e-08,1.32037964497366e-07
6.482722920947114e-08,0,6.482722920947114e-08,0.8,6.482722920947114e-08,7.461686495765363e-08
6.483532838504396e-08,0,6.483532838504396e-08,0.8,6.483532838504396e-08,2.941542728915967e-08
6.484333701406e-08,0,6.484333701406e-08,0.8,6.484333701406e-08,4.235022921987008e-08
6.484969938222836e-08,0,6.484969938222836e-08,0.8,6.484969938222836e-08,4.86017002984565e-08
6.485635889523244e-08,0,6.485635889523244e-08,0.8,6.485635889523244e-08,4.379814096014518e-08
6.486131795728487e-08,0,6.486131795728487e-08,0.8,6.486131795728487e-08,4.972012372928596e-08
6.486636068029254e-08,0,6.486636068029254e-08,0.8,6.486636068029254e-08,1.141082437124383e-07
6.486937867027643e-08,0,6.486937867027643e-08,0.8,6.486937867027643e-08,2.802071241360206e-07
6.487277905920454e-08,0,6.487277905920454e-08,0.8,6.487277905920454e-08,4.748835409385845e-07
6.487593383121351e-08,0,6.487593383121351e-08,0.8,6.487593383121351e-08,4.116717538575834e-07
6.487960759873115e-08,0,6.487960759873115e-08,0.8,6.487960759873115e-08,5.098668040951573e-08
6.488352690689577e-08,0,6.488352690689577e-08,0.8,6.488352690689577e-08,-2.679902403195568e-07
6.488766529868343e-08,0,6.488766529868343e-08,0.8,6.488766529868343e-08,-4.323780627132355e-07
6.489290597756517e-08,0,6.489290597756517e-08,0.8,6.489290597756517e-08,-4.540527733846349e-07
6.489874063829502e-08,0,6.489874063829502e-08,0.8,6.489874063829502e-08,-1.074842908470529e-07
6.490468050616497e-08,0,6.490468050616497e-08,0.8,6.490468050616497e-08,1.001040554501235e-07
6.491053882942522e-08,0,6.491053882942522e-08,0.8,6.491053882942522e-08,1.170546972080417e-07
6.491739189889647e-08,0,6.491739189889647e-08,0.8,6.491739189889647e-08,2.314093372872762e-07
6.492462724291051e-08,0,6.492462724291051e-08,0.8,6.492462724291051e-08,2.918507931000383e-07
6.493099977765461e-08,0,6.493099977765461e-08,0.8,6.493099977765461e-08,1.658593736166797e-07
6.4938900059646e-08,0,6.4938900059646e-08,0.8,6.4938900059646e-08,6.161861538554214e-08
6.494839573381264e-08,0,6.494839573381264e-08,0.8,6.494839573381264e-08,1.878801978248781e-08
6.496021463950514e-08,0,6.496021463950514e-08,0.8,6.496021463950514e-08,1.880566984728259e-08
6.497486142768198e-08,0,6.497486142768198e-08,0.8,6.497486142768198e-08,3.466303566487919e-08
6.499421722882002e-08,0,6.499421722882002e-08,0.8,6.499421722882002e-08,4.609509923652225e-08
6.502166171140717e-08,0,6.502166171140717e-08,0.8,6.502166171140717e-08,4.934300203644031e-08
6.506523143529309e-08,0,6.506523143529309e-08,0.8,6.506523143529309e-08,4.899761719640929e-08
6.514744762350609e-08,0,6.514744762350609e-08,0.8,6.514744762350609e-08,4.918708372005355e-08
6.525275197426286e-08,0,6.525275197426286e-08,0.8,6.525275197426286e-08,4.902993600538645e-08
6.533137598713143e-08,0,6.533137598713143e-08,0.8,6.533137598713143e-08,4.917251032116445e-08
6.541e-08,0,6.541e-08,0.8,6.541e-08,4.903614135124149e-08
6.54100390625e-08,0,6.54100390625e-08,0.7968749999995002,6.54100390625e-08,4.713914703883403e-08
6.541011718750001e-08,0,6.541011718750001e-08,0.790624999999063,6.541011718750001e-08,4.259935270682894e-08
6.541015625000001e-08,0,6.541015625000001e-08,0.7874999999988443,6.541015625000001e-08,4.04075015550606e-08
6.541023437500002e-08,0,6.541023437500002e-08,0.7812499999984072,6.541023437500002e-08,3.658309434785642e-08
6.541039047272754e-08,0,6.541039047272754e-08,0.7687621817966812,6.541039047272754e-08,3.453241165066077e-08
6.541063354033267e-08,0,6.541063354033267e-08,0.7493167733858545,6.541063354033267e-08,2.781165080917738e-08
6.541111967554295e-08,0,6.541111967554295e-08,0.7104259565642008,6.541111967554295e-08,1.670975751282939e-08
6.541206679706391e-08,0,6.541206679706391e-08,0.6346562348869522,6.541206679706391e-08,6.049700833611844e-09
6.54135305307499e-08,0,6.54135305307499e-08,0.5175575400078186,6.54135305307499e-08,8.677239873028045e-09
6.541537185100029e-08,0,6.541537185100029e-08,0.3702519199763371,6.541537185100029e-08,3.602313767374305e-08
6.541708423117072e-08,0,6.541708423117072e-08,0.2332615063422629,6.541708423117072e-08,5.80180279892126e-08
6.541854211558537e-08,0,6.541854211558537e-08,0.1166307531705373,6.541854211558537e-08,6.971543476833505e-08
6.541927105779268e-08,0,6.541927105779268e-08,0.05831537658573327,6.541927105779268e-08,7.233772470680443e-08
6.542e-08,0,6.542e-08,0,6.542e-08,7.859779345506303e-08
6.542007022388415e-08,0,6.542007022388415e-08,0,6.542007022388415e-08,8.859737311712292e-08
6.542010533582622e-08,0,6.542010533582622e-08,0,6.542010533582622e-08,9.050036060947838e-08
6.542017555971036e-08,0,6.542017555971036e-08,0,6.542017555971036e-08,9.384434600190426e-08
6.542031600747863e-08,0,6.542031600747863e-08,0,6.542031600747863e-08,1.023521469241691e-07
6.542049299055656e-08,0,6.542049299055656e-08,0,6.542049299055656e-08,1.104613448937829e-07
6.542084695671242e-08,0,6.542084695671242e-08,0,6.542084695671242e-08,1.261572290569008e-07
6.542155488902414e-08,0,6.542155488902414e-08,0,6.542155488902414e-08,1.44640490940965e-07
6.542297075364758e-08,0,6.542297075364758e-08,0,6.542297075364758e-08,1.515573892280605e-07
6.5424725727312e-08,0,6.5424725727312e-08,0,6.5424725727312e-08,1.344990510316428e-07
6.542692206293238e-08,0,6.542692206293238e-08,0,6.542692206293238e-08,9.707758787586256e-08
6.542926490867267e-08,0,6.542926490867267e-08,0,6.542926490867267e-08,4.475252621482767e-08
6.543115232318628e-08,0,6.543115232318628e-08,0,6.543115232318628e-08,1.121022797686137e-08
6.543316782047345e-08,0,6.543316782047345e-08,0,6.543316782047345e-08,-1.067013906529045e-08
6.54357352749568e-08,0,6.54357352749568e-08,0,6.54357352749568e-08,-1.119726249178904e-08
6.543958649929543e-08,0,6.543958649929543e-08,0,6.543958649929543e-08,1.113178885787499e-08
6.544527719969203e-08,0,6.544527719969203e-08,0,6.544527719969203e-08,2.489775984151503e-08
6.545168915340847e-08,0,6.545168915340847e-08,0,6.545168915340847e-08,7.739086692820793e-10
6.545689375202209e-08,0,6.545689375202209e-08,0,6.545689375202209e-08,-3.645299573148444e-08
6.546196356610452e-08,0,6.546196356610452e-08,0,6.546196356610452e-08,7.698606444432571e-09
6.546777744323854e-08,0,6.546777744323854e-08,0,6.546777744323854e-08,1.028168409181973e-07
6.547315618702579e-08,0,6.547315618702579e-08,0,6.547315618702579e-08,1.506286195532004e-07
6.547870613396711e-08,0,6.547870613396711e-08,0,6.547870613396711e-08,1.226227313331306e-07
6.548576588201991e-08,0,6.548576588201991e-08,0,6.548576588201991e-08,5.663001532980633e-08
6.549407258928582e-08,0,6.549407258928582e-08,0,6.549407258928582e-08,2.116744179381193e-08
6.550250663405919e-08,0,6.550250663405919e-08,0,6.550250663405919e-08,7.760254569037164e-08
6.55099642917514e-08,0,6.55099642917514e-08,0,6.55099642917514e-08,1.204317426422789e-07
6.551766517798038e-08,0,6.551766517798038e-08,0,6.551766517798038e-08,1.255221974109029e-07
6.5525268480926e-08,0,6.5525268480926e-08,0,6.5525268480926e-08,1.411237822690975e-07
6.553347294728202e-08,0,6.553347294728202e-08,0,6.553347294728202e-08,-2.875193751311335e-08
6.554339493973014e-08,0,6.554339493973014e-08,0,6.554339493973014e-08,-1.633275082721752e-07
6.555260645960236e-08,0,6.555260645960236e-08,0,6.555260645960236e-08,-6.273448905129388e-09
6.556119081337518e-08,0,6.556119081337518e-08,0,6.556119081337518e-08,1.052535988605742e-07
6.557134238003475e-08,0,6.557134238003475e-08,0,6.557134238003475e-08,7.648318587731666e-08
6.558524140891019e-08,0,6.558524140891019e-08,0,6.558524140891019e-08,7.361443913083993e-08
6.560569557367746e-08,0,6.560569557367746e-08,0,6.560569557367746e-08,4.197257955949307e-08
6.563701247297044e-08,0,6.563701247297044e-08,0,6.563701247297044e-08,5.478733313719986e-08
6.56871383229444e-08,0,6.56871383229444e-08,0,6.56871383229444e-08,4.425173949590775e-08
6.575066551424594e-08,0,6.575066551424594e-08,0,6.575066551424594e-08,5.338843464892909e-08
6.583445721018042e-08,0,6.583445721018042e-08,0,6.583445721018042e-08,4.521045572545221e-08
6.591722860509022e-08,0,6.591722860509022e-08,0,6.591722860509022e-08,5.263667109885749e-08
6.6e-08,0,6.6e-08,0,6.6e-08,4.589907532566518e-08
6.60000390625e-08,0,6.60000390625e-08,0.00312500000021861,6.60000390625e-08,4.882640129592939e-08
6.60001171875e-08,0,6.60001171875e-08,0.009375000000655833,6.60001171875e-08,5.524521946782889e-08
6.600015625000001e-08,0,6.600015625000001e-08,0.01250000000087444,6.600015625000001e-08,6.082047975723175e-08
6.600023437500001e-08,0,6.600023437500001e-08,0.01875000000131167,6.600023437500001e-08,7.046513171286396e-08
6.600037056748439e-08,0,6.600037056748439e-08,0.02964539875141758,6.600037056748439e-08,8.025421269841486e-08
6.600061734854869e-08,0,6.600061734854869e-08,0.04938788389593057,6.600061734854869e-08,1.028522639942929e-07
6.600110941771759e-08,0,6.600110941771759e-08,0.08875341740743281,6.600110941771759e-08,1.274238232291376e-07
6.60020644524496e-08,0,6.60020644524496e-08,0.1651561959685222,6.60020644524496e-08,1.430706982763778e-07
6.600383833440609e-08,0,6.600383833440609e-08,0.3070667524873731,6.600383833440609e-08,1.035338076501708e-07
6.600643739013198e-08,0,6.600643739013198e-08,0.5149912105587278,6.600643739013198e-08,-2.968103193265231e-09
6.600821869506599e-08,0,6.600821869506599e-08,0.6574956052792882,6.600821869506599e-08,-4.685871304405739e-08
6.600999999999999e-08,0,6.600999999999999e-08,0.7999999999998485,6.600999999999999e-08,-6.417392193925617e-08
6.601010747139256e-08,0,6.601010747139256e-08,0.8,6.601010747139256e-08,-6.888509617042987e-08
6.601032241417769e-08,0,6.601032241417769e-08,0.8,6.601032241417769e-08,-7.920975465876566e-08
6.601042988557026e-08,0,6.601042988557026e-08,0.8,6.601042988557026e-08,-8.300400272663996e-08
6.601064482835539e-08,0,6.601064482835539e-08,0.8,6.601064482835539e-08,-8.852396779908213e-08
6.601107471392566e-08,0,6.601107471392566e-08,0.8,6.601107471392566e-08,-9.237656334392035e-08
6.601171289297061e-08,0,6.601171289297061e-08,0.8,6.601171289297061e-08,-8.391849963566813e-08
6.601298925106051e-08,0,6.601298925106051e-08,0.8,6.601298925106051e-08,-4.258296971008303e-08
6.601359578015673e-08,0,6.601359578015673e-08,0.8,6.601359578015673e-08,-1.559326678920611e-08
6.601480883834917e-08,0,6.601480883834917e-08,0.8,6.601480883834917e-08,3.598676622559158e-08
6.601723495473405e-08,0,6.601723495473405e-08,0.8,6.601723495473405e-08,1.08215835824764e-07
